Time,Dist,Curv,PathX,PathY,Speed,PathHeading,LatGap,YawDev,LongAcc,LatAcc,SideSlip,Vx,Vy,YawVel,SlipAngleFront,SlipAngleRear,LatForceFront,LatForceRear,LongForceFront,LongForceRear,VertForceFront,VertForceRear,Steer,Throttle,Brake,Gear,Clutch
sec,m,1/m,m,m,m/s,rad,m,deg,g,g,deg,m/s,m/s,rad/s,deg,deg,N,N,N,N,N,N,deg,%,N,#,0-1
38.75,680.0288,0.0,-96.4874,37.6482,22.7612,-1.7398,-1,-1,-1,-1,0.0163,22.7581,0.3714,0.2672,0.6138,0.6138,5991.1748,852.1426,0.0,0.0,3716.6097,3462.9431,0.6283,0.0,0.0,0,0
38.8,681.1536,0.0,-96.6327,36.5329,22.4953,-1.7197,-1,-1,-1,-1,0.0194,22.491,0.4366,0.4007,0.5968,0.5968,5985.9488,215.9386,0.0,0.0,3713.3677,3455.351,0.6283,0.0,0.0,0,0
38.85,682.2652,0.0,-96.7485,35.4273,22.2326,-1.6949,-1,-1,-1,-1,0.0198,22.2283,0.4392,0.4958,0.5859,0.5859,5980.8429,1370.3111,0.0,0.0,3710.2003,3447.9335,0.6283,0.0,0.0,0,0
38.9,683.3639,0.0,-96.8334,34.332,21.9722,-1.6671,-1,-1,-1,-1,0.019,21.9683,0.4164,0.5566,0.5798,0.5798,5975.8585,2402.1253,0.0,0.0,3707.1082,3440.6922,0.6283,0.0,0.0,0,0
38.95,684.4623,0.0,-96.9437,33.2391,21.9693,-1.6531,-1,-1,-1,-1,-0.0183,21.9656,-0.4026,0.28,-0.0517,-0.0517,-5965.4542,3120.3917,0.0,0.0,3704.078,3433.5958,0.0,0.0,0.0,0,0
39.0,685.5597,0.0,-97.0424,32.1461,21.9482,-1.6462,-1,-1,-1,-1,-0.0147,21.9458,-0.322,0.1386,0.0018,0.0018,558.4603,4758.0394,0.0,0.0,3704.0448,3433.5182,0.0,0.0,0.0,0,0
39.05,686.6562,0.0,-97.1247,31.0527,21.9295,-1.6428,-1,-1,-1,-1,-0.0031,21.9294,-0.0684,0.0671,0.0065,0.0065,1811.9961,3746.8618,0.0,0.0,3703.8002,3432.9454,0.0,0.0,0.0,0,0
39.1,687.752,0.0,-97.2056,29.96,21.9151,-1.6423,-1,-1,-1,-1,-0.0023,21.915,-0.0509,0.0097,-0.0008,-0.0008,-258.6112,1506.8855,0.0,0.0,3703.5848,3432.4409,0.0,0.0,0.0,0,0
39.15,688.847,0.0,-97.2825,28.8676,21.9009,-1.6421,-1,-1,-1,-1,0.001,21.9009,0.0229,0.0044,0.0017,0.0017,530.1307,625.7695,0.0,0.0,3703.4184,3432.0512,0.0,0.0,0.0,0,0
39.2,689.9413,0.0,-97.3617,27.7762,21.8868,-1.6422,-1,-1,-1,-1,-0.001,21.8868,-0.0228,-0.0018,-0.0013,-0.0013,-398.0679,-162.949,0.0,0.0,3703.2546,3431.6678,0.0,0.0,0.0,0,0
39.25,691.0223,0.0,-97.4647,26.7001,21.6196,-1.6496,-1,-1,-1,-1,-0.0166,21.6166,-0.3588,-0.1486,-0.6272,-0.6272,-5969.3845,199.5526,0.0,0.0,3703.0921,3431.2872,-0.6283,0.0,0.0,0,0
39.3,692.09,0.0,-97.5891,25.6396,21.3545,-1.6662,-1,-1,-1,-1,-0.0213,21.3496,-0.4558,-0.3317,-0.6028,-0.6028,-5964.4513,1295.3356,0.0,0.0,3700.0318,3424.1205,-0.6283,0.0,0.0,0,0
39.35,693.1447,0.0,-97.7374,24.5955,21.0935,-1.6892,-1,-1,-1,-1,-0.0227,21.0881,-0.4782,-0.4605,-0.5869,-0.5869,-5959.6175,-335.2267,0.0,0.0,3697.0332,3417.0982,-0.6283,0.0,0.0,0,0
39.4,694.1991,0.0,-97.8586,23.548,21.0882,-1.7006,-1,-1,-1,-1,0.0146,21.086,0.3078,-0.2272,0.0509,0.0509,5947.2024,-1832.0481,0.0,0.0,3694.1171,3410.2692,0.0,0.0,0.0,0,0
39.45,695.2527,0.0,-97.9889,22.5026,21.0706,-1.7051,-1,-1,-1,-1,0.0103,21.0694,0.2178,-0.0904,-0.0007,-0.0007,-205.9159,-4308.2949,0.0,0.0,3694.0588,3410.1327,0.0,0.0,0.0,0,0
39.5,696.2929,0.0,-98.0982,21.4681,20.8049,-1.6979,-1,-1,-1,-1,0.0218,20.7999,0.4536,0.1452,0.6235,0.6235,5954.5063,-2891.9682,0.0,0.0,3693.8625,3409.6728,0.6283,0.0,0.0,0,0
39.55,697.32,0.0,-98.1854,20.4448,20.5412,-1.6801,-1,-1,-1,-1,0.0242,20.5352,0.497,0.3562,0.5975,0.5975,5949.7854,-2149.5794,0.0,0.0,3690.9339,3402.8145,0.6283,0.0,0.0,0,0
39.6,698.3341,0.0,-98.2464,19.4324,20.2828,-1.6558,-1,-1,-1,-1,0.0249,20.2766,0.5041,0.486,0.5817,0.5817,5945.1602,296.7677,0.0,0.0,3688.0646,3396.0953,0.6283,0.0,0.0,0,0
39.65,699.3355,0.0,-98.278,18.4315,20.0283,-1.6278,-1,-1,-1,-1,0.0253,20.0219,0.5072,0.5597,0.5725,0.5725,5940.6845,1987.3911,0.0,0.0,3685.2882,3389.5932,0.6283,0.0,0.0,0,0
39.7,700.3368,0.0,-98.3344,17.4318,20.0263,-1.613,-1,-1,-1,-1,-0.0141,20.0243,-0.2832,0.2951,-0.0614,-0.0614,-5936.3302,2784.9317,0.0,0.0,3682.587,3383.2674,0.0,0.0,0.0,0,0
39.75,701.3374,0.0,-98.3887,16.4327,20.0112,-1.608,-1,-1,-1,-1,-0.0171,20.0083,-0.3421,0.1003,-0.0049,-0.0049,-1407.5761,4648.6461,0.0,0.0,3682.5656,3383.2175,0.0,0.0,0.0,0,0
39.8,702.3244,0.0,-98.4106,15.4459,19.741,-1.6023,-1,-1,-1,-1,0.0093,19.7401,0.1838,0.1146,0.6389,0.6389,5936.0401,3776.4088,0.0,0.0,3682.407,3382.846,0.6283,0.0,0.0,0,0
39.85,703.2984,0.0,-98.4082,14.4719,19.4795,-1.5893,-1,-1,-1,-1,0.021,19.4752,0.4091,0.2593,0.6115,0.6115,5931.4819,-161.4506,0.0,0.0,3679.5793,3376.224,0.6283,0.0,0.0,0,0
39.9,704.272,0.0,-98.4353,13.4988,19.4714,-1.5841,-1,-1,-1,-1,-0.0145,19.4694,-0.2822,0.103,-0.0382,-0.0382,-5718.0531,-294.0161,0.0,0.0,3676.8802,3369.9031,0.0,0.0,0.0,0,0
39.95,705.2448,0.0,-98.4446,12.526,19.4568,-1.5818,-1,-1,-1,-1,0.0015,19.4568,0.0287,0.046,0.0077,0.0077,2085.3869,3548.834,0.0,0.0,3676.7971,3369.7084,0.0,0.0,0.0,0,0
40.0,706.2046,0.0,-98.4287,11.5663,19.1949,-1.5733,-1,-1,-1,-1,0.019,19.1914,0.3653,0.171,0.6238,0.6238,5926.7553,428.6803,0.0,0.0,3676.6472,3369.3574,0.6283,0.0,0.0,0,0
40.05,707.1513,0.0,-98.3913,10.6203,18.9353,-1.5558,-1,-1,-1,-1,0.0245,18.9296,0.4641,0.3495,0.5978,0.5978,5922.4601,-1188.4086,0.0,0.0,3673.9827,3363.1176,0.6283,0.0,0.0,0,0
40.1,708.0854,0.0,-98.3292,9.6884,18.6806,-1.5323,-1,-1,-1,-1,0.0281,18.6732,0.5246,0.4696,0.58,0.58,5918.26,573.6094,0.0,0.0,3671.3772,3357.016,0.6283,0.0,0.0,0,0
40.15,709.0069,0.0,-98.2404,8.7711,18.4301,-1.5048,-1,-1,-1,-1,0.0305,18.4216,0.5623,0.5509,0.5678,0.5678,5914.1952,1737.2617,0.0,0.0,3668.8556,3351.1108,0.6283,0.0,0.0,0,0
40.2,709.916,0.0,-98.1239,7.8695,18.1828,-1.4744,-1,-1,-1,-1,0.0321,18.1735,0.5831,0.6084,0.5592,0.5592,5910.2511,2455.6042,0.0,0.0,3666.4088,3345.3809,0.6283,0.0,0.0,0,0
40.25,710.8129,0.0,-97.9792,6.9843,17.938,-1.4419,-1,-1,-1,-1,0.0332,17.9281,0.5949,0.6492,0.5531,0.5531,5906.4091,2958.4183,0.0,0.0,3664.0255,3339.7995,0.6283,0.0,0.0,0,0
40.3,711.6977,0.0,-97.8061,6.1167,17.695,-1.408,-1,-1,-1,-1,0.0341,17.6847,0.6031,0.6782,0.5485,0.5485,5902.656,3309.6313,0.0,0.0,3661.6973,3334.3472,0.6283,0.0,0.0,0,0
40.35,712.5703,0.0,-97.6048,5.2676,17.4535,-1.373,-1,-1,-1,-1,0.035,17.4428,0.611,0.6992,0.5448,0.5448,5898.9822,3551.532,0.0,0.0,3659.4182,3329.01,0.6283,0.0,0.0,0,0
40.4,713.431,0.0,-97.3756,4.438,17.2135,-1.3373,-1,-1,-1,-1,0.036,17.2023,0.6204,0.7146,0.5417,0.5417,5895.3815,3713.7243,0.0,0.0,3657.1845,3323.7791,0.6283,0.0,0.0,0,0
40.45,714.2798,0.0,-97.1191,3.6289,16.9748,-1.301,-1,-1,-1,-1,0.0373,16.963,0.6323,0.7266,0.5388,0.5388,5891.8504,3817.4697,0.0,0.0,3654.9941,3318.6493,0.6283,0.0,0.0,0,0
40.5,715.1166,0.0,-96.8358,2.8414,16.7374,-1.2642,-1,-1,-1,-1,0.0387,16.7248,0.6469,0.7365,0.5359,0.5359,5888.3872,3878.5003,0.0,0.0,3652.8457,3313.6182,0.6283,0.0,0.0,0,0
40.55,715.9417,0.0,-96.5266,2.0765,16.5013,-1.2269,-1,-1,-1,-1,0.0402,16.4879,0.6638,0.7452,0.533,0.533,5884.9911,3908.8758,0.0,0.0,3650.7389,3308.6845,0.6283,0.0,0.0,0,0
40.6,716.755,0.0,-96.1923,1.3351,16.2667,-1.1892,-1,-1,-1,-1,0.042,16.2523,0.6828,0.7536,0.5299,0.5299,5881.6619,3918.1214,0.0,0.0,3648.6736,3303.8479,0.6283,0.0,0.0,0,0
40.65,717.5567,0.0,-95.8339,0.618,16.0335,-1.1511,-1,-1,-1,-1,0.0439,16.0181,0.7032,0.7621,0.5267,0.5267,5878.3995,3913.8214,0.0,0.0,3646.6498,3299.1084,0.6283,0.0,0.0,0,0
40.7,718.3468,0.0,-95.4522,-0.0738,15.8018,-1.1126,-1,-1,-1,-1,0.0459,15.7852,0.7246,0.7708,0.5233,0.5233,5875.2038,3901.8567,0.0,0.0,3644.6674,3294.4659,0.6283,0.0,0.0,0,0
40.75,719.1254,0.0,-95.0485,-0.7395,15.5718,-1.0736,-1,-1,-1,-1,0.048,15.5539,0.7467,0.78,0.5197,0.5197,5872.0748,3886.4943,0.0,0.0,3642.7263,3289.9202,0.6283,0.0,0.0,0,0
40.8,719.8925,0.0,-94.6236,-1.3783,15.3434,-1.0341,-1,-1,-1,-1,0.0502,15.3241,0.7692,0.7897,0.5159,0.5159,5869.0121,3870.5056,0.0,0.0,3640.8264,3285.4709,0.6283,0.0,0.0,0,0
40.85,720.6484,0.0,-94.1789,-1.9895,15.1166,-0.9941,-1,-1,-1,-1,0.0524,15.0958,0.7919,0.7998,0.512,0.512,5866.0156,3855.4004,0.0,0.0,3638.9675,3281.1177,0.6283,0.0,0.0,0,0
40.9,721.393,0.0,-93.7154,-2.5722,14.8915,-0.9536,-1,-1,-1,-1,0.0547,14.8692,0.8149,0.8103,0.5079,0.5079,5863.0848,3841.7567,0.0,0.0,3637.1493,3276.86,0.6283,0.0,0.0,0,0
40.95,722.1264,0.0,-93.2343,-3.1257,14.6683,-0.9125,-1,-1,-1,-1,0.0572,14.6443,0.8381,0.8211,0.5037,0.5037,5860.2193,3829.5726,0.0,0.0,3635.3717,3272.6971,0.6283,0.0,0.0,0,0
41.0,722.8487,0.0,-92.7369,-3.6496,14.4468,-0.8709,-1,-1,-1,-1,0.0597,14.4211,0.8615,0.8322,0.4993,0.4993,5857.4187,3818.5631,0.0,0.0,3633.6344,3268.6285,0.6283,0.0,0.0,0,0
41.05,723.5601,0.0,-92.2245,-4.1429,14.2271,-0.8287,-1,-1,-1,-1,0.0623,14.1996,0.8851,0.8436,0.4948,0.4948,5854.6825,3808.366,0.0,0.0,3631.937,3264.6536,0.6283,0.0,0.0,0,0
41.1,724.2605,0.0,-91.6983,-4.6054,14.0094,-0.786,-1,-1,-1,-1,0.0649,13.9799,0.9091,0.8552,0.4901,0.4901,5852.0103,3798.6552,0.0,0.0,3630.2794,3260.7716,0.6283,0.0,0.0,0,0
41.15,724.9502,0.0,-91.1598,-5.0363,13.7936,-0.7426,-1,-1,-1,-1,0.0677,13.762,0.9333,0.8671,0.4852,0.4852,5849.4017,3789.1845,0.0,0.0,3628.6611,3256.9818,0.6283,0.0,0.0,0,0
41.2,725.6292,0.0,-90.6104,-5.4353,13.5799,-0.6987,-1,-1,-1,-1,0.0706,13.546,0.9578,0.8793,0.4801,0.4801,5846.8561,3779.7916,0.0,0.0,3627.0819,3253.2837,0.6283,0.0,0.0,0,0
41.25,726.2976,0.0,-90.0515,-5.8019,13.3681,-0.6541,-1,-1,-1,-1,0.0736,13.332,0.9826,0.8917,0.4749,0.4749,5844.373,3770.3809,0.0,0.0,3625.5416,3249.6765,0.6283,0.0,0.0,0,0
41.3,726.9555,0.0,-89.4846,-6.1357,13.1585,-0.6089,-1,-1,-1,-1,0.0767,13.1199,1.0077,0.9043,0.4695,0.4695,5841.9521,3760.9039,0.0,0.0,3624.0398,3246.1595,0.6283,0.0,0.0,0,0
41.35,727.6031,0.0,-88.9111,-6.4365,12.9511,-0.563,-1,-1,-1,-1,0.0799,12.9098,1.0331,0.9173,0.4639,0.4639,5839.5928,3751.3408,0.0,0.0,3622.5762,3242.732,0.6283,0.0,0.0,0,0
41.4,728.2404,0.0,-88.3327,-6.7041,12.7459,-0.5165,-1,-1,-1,-1,0.0832,12.7018,1.0588,0.9304,0.4581,0.4581,5837.2947,3741.6877,0.0,0.0,3621.1505,3239.3933,0.6283,0.0,0.0,0,0
41.45,728.8804,0.0,-87.7395,-6.9441,12.7996,-0.4693,-1,-1,-1,-1,0.0849,12.7535,1.0849,0.9439,0.4521,0.4521,5835.0571,3731.949,0.0,3528.2535,3619.7625,3236.1428,0.6283,1.0,0.0,0,0
41.5,729.5233,0.0,-87.1325,-7.1561,12.8581,-0.4213,-1,-1,-1,-1,0.0853,12.8113,1.096,0.9592,0.4495,0.4495,5835.6389,3677.3984,0.0,3586.9955,3620.1234,3236.988,0.6283,1.0,0.0,0,0
41.55,730.1689,0.0,-86.5134,-7.3391,12.912,-0.3727,-1,-1,-1,-1,0.0853,12.865,1.1,0.972,0.4479,0.4479,5836.2766,3750.5296,0.0,3512.6102,3620.519,3237.9144,0.6283,1.0,0.0,0,0
41.6,730.8168,0.0,-85.8838,-7.4922,12.9589,-0.3236,-1,-1,-1,-1,0.085,12.9121,1.1002,0.9818,0.4471,0.4471,5836.8654,3845.8439,0.0,3410.0351,3620.8842,3238.7697,0.6283,1.0,0.0,0,0
41.65,731.4668,0.0,-85.2455,-7.6147,12.9989,-0.2742,-1,-1,-1,-1,0.0846,12.9524,1.0981,0.9886,0.4468,0.4468,5837.38,3932.1525,0.0,3311.9829,3621.2035,3239.5174,0.6283,1.0,0.0,0,0
41.7,732.1184,0.0,-84.6003,-7.7059,13.0329,-0.2245,-1,-1,-1,-1,0.0841,12.9869,1.0947,0.9932,0.4469,0.4469,5837.8211,4003.0071,0.0,3227.6068,3621.4771,3240.1582,0.6283,1.0,0.0,0,0
41.75,732.7715,0.0,-83.9499,-7.7654,13.062,-0.1747,-1,-1,-1,-1,0.0836,13.0163,1.0908,0.9959,0.4471,0.4471,5838.197,4058.5024,0.0,3158.9529,3621.7103,3240.7043,0.6283,1.0,0.0,0,0
41.8,733.4259,0.0,-83.2961,-7.7927,13.087,-0.1249,-1,-1,-1,-1,0.0831,13.0418,1.0867,0.9972,0.4476,0.4476,5838.5185,4100.457,0.0,3105.5277,3621.9098,3241.1713,0.6283,1.0,0.0,0,0
41.85,734.0918,0.0,-82.6317,-7.8372,13.3184,-0.0903,-1,-1,-1,-1,0.0234,13.3148,0.3118,0.6909,-0.1802,-0.1802,-5838.7965,4131.0763,0.0,3065.7547,3622.0822,3241.5752,0.0,1.0,0.0,0,0
41.9,734.7611,0.0,-81.9649,-7.896,13.3868,-0.0727,-1,-1,-1,-1,-0.0153,13.3853,-0.2042,0.3532,-0.0903,-0.0903,-5841.389,5072.8514,0.0,890.1422,3623.6904,3245.3413,0.0,1.0,0.0,0,0
41.95,735.4332,0.0,-81.296,-7.9611,13.4408,-0.0694,-1,-1,-1,-1,-0.0276,13.4357,-0.3711,0.0646,-0.0189,-0.0189,-4135.3196,5087.7623,0.0,811.9535,3624.1715,3246.4679,0.0,1.0,0.0,0,0
42.0,736.114,0.0,-80.616,-7.9949,13.6175,-0.0671,-1,-1,-1,-1,0.0175,13.6154,0.238,0.0459,0.0214,0.0214,4461.9262,4477.5032,0.0,2551.696,3624.5525,3247.3602,0.0,1.0,0.0,0,0
42.05,736.8085,0.0,-79.9242,-8.0563,13.8902,-0.0676,-1,-1,-1,-1,-0.0208,13.8872,-0.2894,-0.0095,-0.0218,-0.0218,-4513.7241,-2284.4398,0.0,3791.0,3625.811,3250.3074,0.0,1.0,0.0,0,0
42.1,737.5166,0.0,-79.2169,-8.0895,14.1612,-0.0669,-1,-1,-1,-1,0.0199,14.1584,0.2823,0.0139,0.0217,0.0217,4502.2864,3240.0046,0.0,3791.0,3627.7859,3254.9322,0.0,1.0,0.0,0,0
42.15,738.2382,0.0,-78.498,-8.1521,14.4321,-0.0676,-1,-1,-1,-1,-0.0192,14.4294,-0.2769,-0.0129,-0.0212,-0.0212,-4441.2068,-3086.1297,0.0,3791.0,3629.7867,3259.6178,0.0,1.0,0.0,0,0
42.2,738.9733,0.0,-77.7638,-8.1878,14.7026,-0.0669,-1,-1,-1,-1,0.0183,14.7002,0.2687,0.0132,0.0203,0.0203,4335.0666,3012.4654,0.0,3791.0,3631.8253,3264.3918,0.0,1.0,0.0,0,0
42.25,739.7095,0.0,-77.0305,-8.253,14.7224,-0.0683,-1,-1,-1,-1,-0.0203,14.7194,-0.2985,-0.0284,-0.6478,-0.6478,-5857.8472,-2897.7868,0.0,3791.0,3633.9002,3269.251,-0.6283,1.0,0.0,0,0
42.3,740.4467,0.0,-76.2977,-8.3333,14.7445,-0.0815,-1,-1,-1,-1,-0.0276,14.7388,-0.4076,-0.264,-0.6055,-0.6055,-5858.0941,2958.9206,0.0,3791.0,3634.0534,3269.6098,-0.6283,1.0,0.0,0,0
42.35,741.1853,0.0,-75.5661,-8.4353,14.773,-0.1021,-1,-1,-1,-1,-0.0365,14.7632,-0.5396,-0.4104,-0.5775,-0.5775,-5858.3697,264.8544,0.0,3791.0,3634.2244,3270.0101,-0.6283,1.0,0.0,0,0
42.4,741.9257,0.0,-74.8367,-8.5619,14.8074,-0.1279,-1,-1,-1,-1,-0.0439,14.7932,-0.6495,-0.5177,-0.5559,-0.5559,-5858.7276,-915.767,0.0,3791.0,3634.4464,3270.5301,-0.6283,1.0,0.0,0,0
42.45,742.668,0.0,-74.1102,-8.7144,14.8465,-0.1582,-1,-1,-1,-1,-0.0487,14.8289,-0.723,-0.6052,-0.5394,-0.5394,-5859.1594,-1513.455,0.0,3791.0,3634.7142,3271.1573,-0.6283,1.0,0.0,0,0
42.5,743.4241,0.0,-73.3659,-8.8472,15.121,-0.1764,-1,-1,-1,-1,-0.0001,15.121,-0.0017,-0.3647,0.1012,0.1012,5859.6509,-2124.8575,0.0,3791.0,3635.0192,3271.8714,0.0,1.0,0.0,0,0
42.55,744.1892,0.0,-72.6102,-8.9673,15.3027,-0.1794,-1,-1,-1,-1,0.0218,15.2991,0.333,-0.0588,0.0313,0.0313,5350.7586,-4542.4829,0.0,2532.0196,3637.1844,3276.9421,0.0,1.0,0.0,0,0
42.6,744.966,0.0,-71.848,-9.1169,15.5361,-0.1813,-1,-1,-1,-1,-0.0125,15.5349,-0.1938,-0.038,-0.0168,-0.0168,-3839.6676,-3994.652,0.0,3338.3112,3638.6399,3280.3506,0.0,1.0,0.0,0,0
42.65,745.7564,0.0,-71.0685,-9.2477,15.8066,-0.1807,-1,-1,-1,-1,0.0144,15.8049,0.2276,0.0115,0.0156,0.0156,3657.2232,1710.8675,0.0,3791.0,3640.5345,3284.7873,0.0,1.0,0.0,0,0
42.7,746.5602,0.0,-70.28,-9.4035,16.0759,-0.1814,-1,-1,-1,-1,-0.0137,16.0744,-0.2208,-0.0135,-0.0153,-0.0153,-3608.5965,-2409.0428,0.0,3791.0,3642.7654,3290.0118,0.0,1.0,0.0,0,0
42.75,747.3774,0.0,-69.4742,-9.5399,16.3451,-0.1807,-1,-1,-1,-1,0.0131,16.3437,0.2141,0.013,0.0148,0.0148,3521.8186,2287.7495,0.0,3791.0,3645.0261,3295.3059,0.0,1.0,0.0,0,0
42.8,748.2081,0.0,-68.659,-9.6998,16.6139,-0.1814,-1,-1,-1,-1,-0.0124,16.6127,-0.2057,-0.0129,-0.0141,-0.0141,-3403.5339,-2202.8422,0.0,3791.0,3647.323,3300.6849,0.0,1.0,0.0,0,0
42.85,749.0397,0.0,-67.8381,-9.8325,16.6318,-0.1786,-1,-1,-1,-1,0.0184,16.629,0.3055,0.0559,0.6417,0.6417,5883.2448,2097.4475,0.0,3791.0,3649.6556,3306.1475,0.6283,1.0,0.0,0,0
42.9,749.8723,0.0,-67.0136,-9.9479,16.6515,-0.1649,-1,-1,-1,-1,0.0258,16.646,0.4295,0.2744,0.6056,0.6056,5883.4965,-2424.4869,0.0,3791.0,3649.8118,3306.5132,0.6283,1.0,0.0,0,0
42.95,750.7184,0.0,-66.1802,-10.0943,16.9223,-0.1591,-1,-1,-1,-1,-0.0148,16.9205,-0.2497,0.1149,-0.0471,-0.0471,-5857.0949,-319.5086,0.0,3791.0,3649.9847,3306.9183,0.0,1.0,0.0,0,0
43.0,751.5773,0.0,-65.3315,-10.2262,17.1778,-0.1572,-1,-1,-1,-1,0.003,17.1777,0.051,0.0386,0.006,0.006,1678.1509,3773.8996,0.0,3659.7046,3652.3775,3312.5218,0.0,1.0,0.0,0,0
43.05,752.4496,0.0,-64.4708,-10.368,17.4461,-0.1578,-1,-1,-1,-1,-0.0056,17.4459,-0.0973,-0.0119,-0.0059,-0.0059,-1653.2688,75.174,0.0,3791.0,3654.6709,3317.8926,0.0,1.0,0.0,0,0
43.1,753.3353,0.0,-63.5952,-10.5012,17.714,-0.1573,-1,-1,-1,-1,0.0064,17.7137,0.1128,0.0092,0.0065,0.0065,1797.3809,939.9876,0.0,3791.0,3657.1164,3323.6196,0.0,1.0,0.0,0,0
43.15,754.2344,0.0,-62.7082,-10.6484,17.9816,-0.1578,-1,-1,-1,-1,-0.0067,17.9812,-0.1197,-0.0095,-0.007,-0.007,-1938.7188,-1135.5526,0.0,3791.0,3659.5959,3329.4262,0.0,1.0,0.0,0,0
43.2,755.1468,0.0,-61.8061,-10.7853,18.2489,-0.1573,-1,-1,-1,-1,0.0067,18.2485,0.1221,0.0096,0.0073,0.0073,2009.9995,1185.8237,0.0,3791.0,3662.1101,3335.3139,0.0,1.0,0.0,0,0
43.25,756.0726,0.0,-60.8928,-10.9368,18.5159,-0.1578,-1,-1,-1,-1,-0.0065,18.5155,-0.121,-0.0095,-0.0074,-0.0074,-2017.9663,-1193.7887,0.0,3791.0,3664.659,3341.283,0.0,1.0,0.0,0,0
43.3,757.0117,0.0,-59.9644,-11.0781,18.7825,-0.1573,-1,-1,-1,-1,0.0062,18.7822,0.1174,0.0092,0.0072,0.0072,1977.0108,1168.8739,0.0,3791.0,3667.2425,3347.3332,0.0,1.0,0.0,0,0
43.35,757.9642,0.0,-59.0246,-11.2333,19.0489,-0.1578,-1,-1,-1,-1,-0.0059,19.0486,-0.1119,-0.0089,-0.0069,-0.0069,-1901.3947,-1120.7963,0.0,3791.0,3669.8605,3353.4642,0.0,1.0,0.0,0,0
43.4,758.9299,0.0,-58.07,-11.3794,19.3149,-0.1573,-1,-1,-1,-1,0.0055,19.3146,0.1053,0.0084,0.0065,0.0065,1802.6946,1057.7452,0.0,3791.0,3672.5129,3359.6757,0.0,1.0,0.0,0,0
43.45,759.909,0.0,-57.1039,-11.5381,19.5807,-0.1577,-1,-1,-1,-1,-0.005,19.5804,-0.0981,-0.008,-0.006,-0.006,-1689.4282,-985.7854,0.0,3791.0,3675.1996,3365.9674,0.0,1.0,0.0,0,0
43.5,760.9013,0.0,-56.1232,-11.6891,19.8461,-0.1574,-1,-1,-1,-1,0.0046,19.8459,0.0905,0.0074,0.0055,0.0055,1567.6073,909.1435,0.0,3791.0,3677.9204,3372.339,0.0,1.0,0.0,0,0
43.55,761.8943,0.0,-55.1385,-11.8177,19.86,-0.1487,-1,-1,-1,-1,0.0188,19.8565,0.3728,0.1743,0.6233,0.6233,5933.2483,-830.704,0.0,3791.0,3680.6751,3378.7902,0.6283,1.0,0.0,0,0
43.6,762.8881,0.0,-54.1505,-11.9245,19.8757,-0.131,-1,-1,-1,-1,0.0234,19.8703,0.4642,0.3527,0.5982,0.5982,5933.4825,-1177.8593,0.0,3791.0,3680.8204,3379.1304,0.6283,1.0,0.0,0,0
43.65,763.8828,0.0,-53.1591,-12.0059,19.8955,-0.1074,-1,-1,-1,-1,0.0255,19.889,0.5076,0.4724,0.582,0.582,5933.7474,595.2665,0.0,3791.0,3680.9848,3379.5153,0.6283,1.0,0.0,0,0
43.7,764.8787,0.0,-52.1646,-12.0593,19.9183,-0.0798,-1,-1,-1,-1,0.0262,19.9115,0.5215,0.5513,0.5721,0.5721,5934.0809,1826.0998,0.0,3791.0,3681.1916,3379.9997,0.6283,1.0,0.0,0,0
43.75,765.8759,0.0,-51.1677,-12.0831,19.9429,-0.0496,-1,-1,-1,-1,0.0258,19.9363,0.5137,0.6042,0.5664,0.5664,5934.4664,2612.0356,0.0,3791.0,3681.4308,3380.5598,0.6283,1.0,0.0,0,0
43.8,766.8868,0.0,-50.1579,-12.1312,20.2189,-0.0333,-1,-1,-1,-1,-0.0144,20.2168,-0.2903,0.3268,-0.0649,-0.0649,-5934.8825,3171.0713,0.0,3791.0,3681.6889,3381.1642,0.0,1.0,0.0,0,0
43.85,767.906,0.0,-49.1399,-12.1794,20.3841,-0.0275,-1,-1,-1,-1,-0.0199,20.3801,-0.4048,0.1157,-0.0065,-0.0065,-1819.9784,4778.0313,0.0,2465.7402,3684.6067,3387.9972,0.0,1.0,0.0,0,0
43.9,768.9242,0.0,-48.1218,-12.1949,20.3639,-0.0215,-1,-1,-1,-1,0.0063,20.3635,0.1289,0.1189,0.6408,0.6408,5942.4312,4119.1124,0.0,3465.971,3686.3717,3392.1307,0.6283,1.0,0.0,0,0
43.95,769.9431,0.0,-47.1029,-12.1848,20.3777,-0.0094,-1,-1,-1,-1,0.0193,20.3739,0.3941,0.2424,0.6144,0.6144,5942.0831,484.6111,0.0,3791.0,3686.1557,3391.6249,0.6283,1.0,0.0,0,0
44.0,770.9628,0.0,-46.0838,-12.1508,20.3936,0.0103,-1,-1,-1,-1,0.0231,20.3882,0.4701,0.3947,0.5936,0.5936,5942.3208,-383.4608,0.0,3791.0,3686.3032,3391.9702,0.6283,1.0,0.0,0,0
44.05,771.996,0.0,-45.0506,-12.1447,20.6639,0.0196,-1,-1,-1,-1,-0.0137,20.662,-0.2828,0.1858,-0.0481,-0.0481,-5919.7246,1117.129,0.0,3791.0,3686.4742,3392.3708,0.0,1.0,0.0,0,0
44.1,773.0415,0.0,-44.0053,-12.1274,20.9104,0.0231,-1,-1,-1,-1,-0.0065,20.91,-0.1366,0.071,0.0021,0.0021,621.3775,4012.512,0.0,3605.6759,3689.3952,3399.2113,0.0,1.0,0.0,0,0
